CODE_UIC,LIBELLE,,VOYAGEURS,COMMUNE,DEPARTEMEN,IDRESEAU,X_L93,Y_L93,X_WGS84,Y_WGS84,C_GEO,Geo Point,Gare,Typologie_de_la_gare,Segmentation_marketing,satisfaction_global,orientation_client,bien_etre_en_gare,confort_attente
87611459,Lavilledieu,,O,LA VILLE-DIEU-DU-TEMPLE,TARN-ET-GARONNE,4894,556936.2656000033,6327890.149099998,1.215038302805089,44.03545953997265,44.03545953997265, 1.2150383028050888,,,,,,,
87671867,Mauco-Benquet,,N,HAUT-MAUCO,LANDES,8199,415712.6001999974,6310105.146200001,-0.535262666325466,43.832672646214625,43.832672646214625, -0.5352626663254663,,,,,,,
87696328,Moulins-sur-Allier,,O,YZEURE,ALLIER,5692,725917.4547000006,6606579.2009,3.33831749651396,46.5587421520745,46.5587421520745, 3.3383174965139597,,,,,,,
87281139,Cassel,,O,OXELAERE,NORD,3500,661971.3681000024,7076850.4705,2.461746472715491,50.78700163077851,50.78700163077851, 2.461746472715491,,,,,,,
87721787,Bois-d'Oingt-Légny,,O,LEGNY,RHONE,4898,822133.1062999964,6535310.8928,4.575519138079503,45.90651581214318,45.90651581214318, 4.575519138079503,,,,,,,
87682179,Le Mée,,O,LE MEE-SUR-SEINE,SEINE-ET-MARNE,4963,672123.6422000006,6826825.889600001,2.622362332021146,48.54106553995727,48.54106553995727, 2.622362332021146,,,,,,,
87345116,Corbehem,,O,CORBEHEM,PAS-DE-CALAIS,3805,702887.1011999995,7027251.395799998,3.040504265536794,50.34299930559739,50.34299930559739, 3.040504265536794,,,,,,,
87713073,Blaisy-Bas,,O,BLAISY-BAS,COTE-D'OR,3243,831401.0667999983,6698440.193500001,4.741442157912561,47.373258348235915,47.373258348235915, 4.741442157912561,,,,,,,
87473561,Carnoët-Locarn,,O,LOCARN,COTES-D'ARMOR,3491,219590.67979999632,6824209.192899998,-3.490519380665913,48.3403989627636,48.3403989627636, -3.490519380665913,,,,,,,
87342253,Savy-Berlette,,O,SAVY-BERLETTE,PAS-DE-CALAIS,6791,668504.5160000026,7028551.150600001,2.558040120070211,50.353883727498975,50.353883727498975, 2.558040120070211,,,,,,,
87116277,Faremoutiers-Pommeuse,,O,POMMEUSE,SEINE-ET-MARNE,4123,699504.7448000014,6856503.669500001,2.993256450830373,48.80860544657548,48.80860544657548, 2.9932564508303727,,,,,,,
87491183,Montendre,,O,MONTENDRE,CHARENTE-MARITIME,5601,433808.4272999987,6470301.986000001,-0.396140374234311,45.28054616702834,45.28054616702834, -0.39614037423431075,,,,,,,
87276303,Longueil-Ste-Marie,,O,LONGUEIL-SAINTE-MARIE,OISE,5220,679471.6843999997,6915926.611000001,2.717587390886502,49.342567010299035,49.342567010299035, 2.717587390886502,,,,,,,
87393157,Versailles-Rive-Gauche,,O,VERSAILLES,YVELINES,7172,636024.7976000011,6855928.626400001,2.129015398019133,48.80026061606698,48.80026061606698, 2.129015398019133,,,,,,,
87296434,Mennessis,,O,MENNESSIS,AISNE,5446,719516.3003000021,6954798.1173,3.270320909384112,49.69194346032663,49.69194346032663, 3.2703209093841124,,,,,,,
87576009,Vierzon-Ville,,O,VIERZON,CHER,7203,628524.2032999992,6681293.832800001,2.055350617506757,47.22809578240325,47.22809578240325, 2.0553506175067566,,,,,,,
87682005,Melun,,O,MELUN,SEINE-ET-MARNE,5437,674404.7320000008,6825346.0847,2.653351571923359,48.527847951884176,48.527847951884176, 2.653351571923359,,,,,,,
87481002,Nantes,,O,NANTES,LOIRE-ATLANTIQUE,5736,356285.76099999994,6689478.604499999,-1.544074936864095,47.21656946799687,47.21656946799687, -1.5440749368640951,,,,,,,
87396002,Le Mans,,O,LE MANS,SARTHE,4956,490734.2748999968,6769782.903499998,0.19373767827699,47.99496278334028,47.99496278334028, 0.19373767827698987,,,,,,,
87694687,Paray-le-Monial,,O,PARAY-LE-MONIAL,SAONE-ET-LOIRE,5917,785651.2921999991,6594627.397100002,4.115790189568985,46.44617297006666,46.44617297006666, 4.115790189568985,,,,,,,
87612010,Montaudran,,O,TOULOUSE,HAUTE-GARONNE,5577,577228.3962000012,6276091.676800001,1.480582915769503,43.57325594002159,43.57325594002159, 1.4805829157695032,,,,,,,
87193383,Herny,,O,HERNY,MOSELLE,4443,954304.7342000008,6883798.574099999,6.476818963032504,49.00370728140269,49.00370728140269, 6.476818963032504,,,,,,,
87746438,Sallanches-Combloux-Megève,,O,SALLANCHES,HAUTE-SAVOIE,6733,981668.2757999972,6543829.026299998,6.63649948695067,45.93577791732538,45.93577791732538, 6.63649948695067,,,,,,,
87491159,Fontaines-d'Ozillac,,O,FONTAINES-D'OZILLAC,CHARENTE-MARITIME,4184,435260.45369999856,6482220.200100001,-0.384150518489945,45.388325247539576,45.388325247539576, -0.3841505184899452,,,,,,,
87721159,Lyon-St-Paul,,O,LYON,RHONE,5301,841874.4078999981,6520167.018100001,4.825581871273259,45.766349841169024,45.766349841169024, 4.825581871273259,,,,,,,
87584615,St-Seurin-sur-l'Isle,,O,SAINT-SEURIN-SUR-L'ISLE,GIRONDE,6675,463553.6608000025,6439169.7546,-0.001940617414119,45.01130602928961,45.01130602928961, -0.0019406174141192117,,,,,,,
87386409,Houilles-Carrières-sur-Seine,,O,HOUILLES,YVELINES,4464,640253.2080999985,6869287.995200001,2.18470061264241,48.92080295541427,48.92080295541427, 2.18470061264241,,,,,,,
87324335,Hirson-Écoles,,O,HIRSON,AISNE,87279,778040.0181000009,6981723.247699998,4.086000106405374,49.92932208305819,49.92932208305819, 4.086000106405374,,,,,,,
87471151,Guichen-Bourg-des-Comptes,,O,GUICHEN,ILLE-ET-VILAINE,4383,344785.3351000026,6770138.1829,-1.759963948240837,47.93524867728417,47.93524867728417, -1.7599639482408365,,,,,,,
87411058,Rouen-Martainville,,N,ROUEN,SEINE-MARITIME,115101,562781.3022999987,6928214.172200002,1.108555617797542,49.438570620868454,49.438570620868454, 1.1085556177975415,,,,,,,
87473322,Plaintel,,N,PLAINTEL,COTES-D'ARMOR,6010,269742.3298999965,6830876.316300001,-2.822172581902144,48.4353419705687,48.4353419705687, -2.8221725819021435,,,,,,,
87381186,Santeuil-Le Perchay,,O,SANTEUIL,VAL-D'OISE,6753,623289.7792999968,6892093.868700001,1.949101836775275,49.12405278609706,49.12405278609706, 1.949101836775275,,,,,,,
87144105,Raves-Ban-de-Laveline,,O,RAVES,VOSGES,6207,999483.8299999982,6803809.7870000005,7.03762247712448,48.26569887065687,48.26569887065687, 7.03762247712448,,,,,,,
87611830,Pibrac,,O,PIBRAC,HAUTE-GARONNE,5992,561890.9527999982,6281771.100900002,1.289300755311082,43.6215242010746,43.6215242010746, 1.2893007553110816,,,,,,,
87214809,Châtenois (Bas-Rhin),,N,CHATENOIS,BAS-RHIN,3662,1026368.1750999987,6806440.6008,7.401331365912151,48.27641611439358,48.27641611439358, 7.401331365912151,,,,,,,
87575795,Tournon-St-Martin,,N,TOURNON-SAINT-MARTIN,INDRE,7019,544117.1582999974,6628328.43,0.958259265092073,46.73692973710935,46.73692973710935, 0.9582592650920728,,,,,,,
87386052,Achères-Grand-Cormier,,O,SAINT-GERMAIN-EN-LAYE,YVELINES,2792,633511.2219000012,6873196.290100001,2.092094579250713,48.95528483926228,48.95528483926228, 2.0920945792507126,,,,,,,
87295170,Bavay,,N,BAVAY,NORD,3110,755686.9852000028,7022392.3966999985,3.780555135382695,50.29690932962144,50.29690932962144, 3.780555135382695,,,,,,,
87713321,Collonges,,O,COLLONGES-ET-PREMIERES,COTE-D'OR,3769,871460.5830999985,6682529.532900002,5.266038309599982,47.22091902769564,47.22091902769564, 5.266038309599982,,,,,,,
87592006,Limoges-Bénédictins,,O,LIMOGES,HAUTE-VIENNE,5183,565656.133100003,6527907.411800001,1.269103246802025,45.83756066577441,45.83756066577441, 1.2691032468020254,,,,,,,
87613190,St-Denis-Catus,,N,SAINT-DENIS-CATUS,LOT,6424,571789.9887999967,6385862.3475,1.385522780857853,44.56004171447197,44.56004171447197, 1.3855227808578534,,,,,,,
87682005,Melun,,O,MELUN,SEINE-ET-MARNE,5437,674581.9918000028,6825273.229899999,2.655756553591216,48.527199552712986,48.527199552712986, 2.6557565535912158,,,,,,,
87182675,Richwiller,,N,RICHWILLER,HAUT-RHIN,6250,1018979.7361000031,6751540.413199998,7.261967784823673,47.786763386242406,47.786763386242406, 7.261967784823673,,,,,,,
87393165,Porchefontaine,,O,VERSAILLES,YVELINES,6114,637690.6766000018,6855500.394299999,2.151756215590128,48.79657256409816,48.79657256409816, 2.151756215590128,,,,,,,
87393561,Igny,,O,IGNY,ESSONNE,4480,643452.4926000014,6849164.6043,2.231029024422673,48.740122666316715,48.740122666316715, 2.2310290244226727,,,,,,,
87746339,Bonneville,,O,BONNEVILLE,HAUTE-SAVOIE,3288,963960.8976000026,6558792.739500001,6.416534807530288,46.07750965493744,46.07750965493744, 6.416534807530288,,,,,,,
87116111,Chelles-Gournay,,O,CHELLES,SEINE-ET-MARNE,3685,669392.2893999964,6863872.588300001,2.582709500637213,48.87414942148909,48.87414942148909, 2.5827095006372134,,,,,,,
87381822,Thun-le-Paradis,,O,MEULAN-EN-YVELINES,YVELINES,6988,620998.6843999997,6879081.4793,1.920156337778501,49.00678520012826,49.00678520012826, 1.920156337778501,,,,,,,
87317115,Pont-de-Briques,,O,SAINT-ETIENNE-AU-MONT,PAS-DE-CALAIS,6064,602776.4927999973,7065960.9728999995,1.626706055217209,50.682867875823796,50.682867875823796, 1.6267060552172088,,,,,,,
87725473,Boulazac,,O,BOULAZAC ISLE MANOIRE,DORDOGNE,10308001,525084.931599997,6454973.326099999,0.773122390683804,45.17186489281111,45.17186489281111, 0.7731223906838042,,,,,,,
87144154,Bruyères,,O,BRUYERES,VOSGES,3428,976167.2189999968,6795906.465599999,6.718739829467096,48.20497265363045,48.20497265363045, 6.718739829467096,,,,,,,
87174649,Coligny (Marne),,N,VAL-DES-MARAIS,MARNE,8302,771241.7295000032,6861632.793499999,3.970859408467226,48.850795170593074,48.850795170593074, 3.9708594084672257,,,,,,,
87172106,Haybes,,O,HAYBES,ARDENNES,4424,822358.3012000024,6991709.115699999,4.705574914362734,50.01196940594156,50.01196940594156, 4.705574914362734,,,,,,,
87575167,Nerpuy,,O,NAINTRE,VIENNE,8149,511261.6878999993,6634438.0326999985,0.525671146669689,46.78345981424409,46.78345981424409, 0.5256711466696894,,,,,,,
87481200,Bouaye,,O,BOUAYE,LOIRE-ATLANTIQUE,3307,345422.7845999971,6681369.421100002,-1.681009432067846,47.137978792687676,47.137978792687676, -1.6810094320678457,,,,,,,
87741009,Chambéry-Challes-les-Eaux,,O,CHAMBERY,SAVOIE,3570,927665.8559999987,6501142.5605,5.919644744721905,45.57190136351876,45.57190136351876, 5.9196447447219045,,,,,,,
87753285,Pas-des-Lanciers,,O,MARIGNANE,BOUCHES-DU-RHONE,5942,882636.4728000015,6259328.829599999,5.25404483685121,43.40961464600039,43.40961464600039, 5.25404483685121,,,,,,,
87611236,Luchon,,O,BAGNERES-DE-LUCHON,HAUTE-GARONNE,5261,503204.74319999665,6191635.062600002,0.596736402237768,42.79727275671695,42.79727275671695, 0.5967364022377681,,,,,,,
87381582,Limay,,O,LIMAY,YVELINES,5177,608313.6982000023,6876761.6083,1.747299431394006,48.984242390536664,48.984242390536664, 1.747299431394006,,,,,,,
87697318,Villetaneuse-Université TT,,O,VILLETANEUSE,SEINE-SAINT-DENIS,171222,651853.3615000024,6873533.622200001,2.342504679282486,48.95995301702822,48.95995301702822, 2.3425046792824857,,,,,,,
87721530,Charbonnières-les-Bains,,O,CHARBONNIERES-LES-BAINS,RHONE,3619,834853.0208000019,6521780.244399998,4.735719610608164,45.782298760340325,45.782298760340325, 4.735719610608164,,,,,,,
87144303,Lamarche,,O,LAMARCHE,VOSGES,4829,905475.9747999981,6780247.884599999,5.76038720617832,48.0902790594606,48.0902790594606, 5.76038720617832,,,,,,,
87763508,Montdauphin-Guillestre,,O,EYGLIERS,HAUTES-ALPES,5597,986456.936800003,6403832.907299999,6.615536685768046,44.674572708782506,44.674572708782506, 6.615536685768046,,,,,,,
87142026,Bricon,,N,BRICON,HAUTE-MARNE,3397,847343.8716999963,6778177.8522000015,4.979128788961917,48.08735674665791,48.08735674665791, 4.979128788961917,,,,,,,
87722561,Chasse-sur-Rhône,,O,CHASSE-SUR-RHONE,ISERE,3632,839978.7961999997,6499703.769200001,4.79521302005551,45.582521505331215,45.582521505331215, 4.79521302005551,,,,,,,
87615013,Villefranche-de-Lauragais,,O,VILLEFRANCHE-DE-LAURAGAIS,HAUTE-GARONNE,7227,595861.9584000036,6256256.309999999,1.71514081987692,43.39780360986386,43.39780360986386, 1.71514081987692,,,,,,,
87672600,La Croix-du-Prince,,O,PAU,PYRENEES-ATLANTIQUES,3889,425671.1352000013,6248830.126200002,-0.378991277654811,43.28580945036737,43.28580945036737, -0.3789912776548105,,,,,,,
87576025,Romorantin (Voie étroite),,O,ROMORANTIN-LANTHENAY,LOIR-ET-CHER,87383,604825.9257000014,6695861.511300001,1.739118199598165,47.356248315198506,47.356248315198506, 1.7391181995981653,,,,,,,
87571638,Azay-le-Rideau,,O,AZAY-LE-RIDEAU,INDRE-ET-LOIRE,3046,506983.83900000155,6688117.986099999,0.446881290568988,47.26528551119567,47.26528551119567, 0.4468812905689877,,,,,,,
87747352,St-Égrève-St-Robert,,O,SAINT-EGREVE,ISERE,6432,909556.1727000028,6463071.198800001,5.671078139085873,45.23507262058304,45.23507262058304, 5.671078139085873,,,,,,,
87726174,St-Étienne-Le Clapier,,O,SAINT-ETIENNE,LOIRE,6447,807765.2351000011,6482858.977400001,4.378403509631388,45.43669852056117,45.43669852056117, 4.378403509631388,,,,,,,
87175075,Fronville,,O,FRONVILLE,HAUTE-MARNE,4244,859567.6635999978,6813338.525400002,5.156134031814641,48.40073145861561,48.40073145861561, 5.156134031814641,,,,,,,
87411652,St-Valéry-en-Caux,,N,SAINT-VALERY-EN-CAUX,SEINE-MARITIME,8698,535461.691200003,6975971.201499999,0.713109260451779,49.861065495885484,49.861065495885484, 0.7131092604517792,,,,,,,
87732008,Vichy,,O,VICHY,ALLIER,7197,733258.066200003,6558650.133900002,3.43072483612765,46.12683921223093,46.12683921223093, 3.43072483612765,,,,,,,
87545301,Ivry-sur-Seine,,O,IVRY-SUR-SEINE,VAL-DE-MARNE,4508,655421.8941999972,6857146.993000001,2.392955231003297,48.812850332783306,48.812850332783306, 2.3929552310032967,,,,,,,
87723577,La Valbonne,,O,BELIGNEUX,AIN,4885,864838.128399998,6529921.2842000015,5.124313081373071,45.84898731573564,45.84898731573564, 5.124313081373071,,,,,,,
87597005,Châteauroux,,O,CHATEAUROUX,INDRE,3654,601119.0971999988,6635347.119600002,1.703183637265524,46.810961807288315,46.810961807288315, 1.7031836372655242,,,,,,,
87382358,St-Cloud,,O,SAINT-CLOUD,HAUTS-DE-SEINE,6411,642556.447800003,6860858.176199999,2.217268558847178,48.84520711744761,48.84520711744761, 2.2172685588471777,,,,,,,
87474338,Morlaix,,O,MORLAIX,FINISTERE,5679,196623.81819999963,6852654.794100001,-3.832477837161316,48.577981731174525,48.577981731174525, -3.832477837161316,,,,,,,
87276055,Ermont-Eaubonne,,O,ERMONT,VAL-D'OISE,4067,646570.3268000036,6875906.878600001,2.270063345810828,48.98087579752103,48.98087579752103, 2.270063345810828,,,,,,,
87471342,Le Theil-de-Bretagne,,O,LE THEIL-DE-BRETAGNE,ILLE-ET-VILAINE,5013,369118.6070000008,6766881.3906,-1.432154987081759,47.91872784258159,47.91872784258159, -1.4321549870817585,,,,,,,
87761130,St-Vallier-sur-Rhône,,O,SAINT-VALLIER,DROME,6689,842499.4221000001,6455675.004900001,4.814554754094829,45.18564941774933,45.18564941774933, 4.814554754094829,,,,,,,
87473181,Plouaret-Trégor,,O,PLOUARET,COTES-D'ARMOR,6025,223471.54079999775,6853570.196699999,-3.470755997826093,48.60650640608806,48.60650640608806, -3.4707559978260933,,,,,,,
87214221,Epfig,,O,EPFIG,BAS-RHIN,4055,1029458.3915999979,6816332.615699999,7.450428471070055,48.36371868266161,48.36371868266161, 7.450428471070055,,,,,,,
87474569,St-Pol-de-Léon,,O,SAINT-POL-DE-LEON,FINISTERE,6647,186213.79980000108,6864598.82,-3.987357201391775,48.67682336139158,48.67682336139158, -3.9873572013917746,,,,,,,
87476606,Vannes,,O,VANNES,MORBIHAN,7097,268659.91369999945,6745143.283,-2.752403881216251,47.66520979265519,47.66520979265519, -2.752403881216251,,,,,,,
87192302,Bénestroff,,O,BENESTROFF,MOSELLE,3180,974831.8104000017,6873883.1063,6.750621173901005,48.9061919533545,48.9061919533545, 6.7506211739010045,,,,,,,
87751230,Château-Arnoux-St-Auban,,O,CHATEAU-ARNOUX-SAINT-AUBAN,ALPES-DE-HAUTE-PROVENCE,6376,940114.7518000007,6333725.0011,5.997672021535323,44.06150235786747,44.06150235786747, 5.9976720215353225,,,,,,,
87734731,Chamalières-sur-Loire,,O,CHAMALIERES-SUR-LOIRE,HAUTE-LOIRE,3567,777923.4052999988,6456786.495200001,3.992559029978426,45.20599098230012,45.20599098230012, 3.9925590299784264,,,,,,,
87783670,Belvezet,,O,MONT LOZERE ET GOULET,LOZERE,3176,759704.5144999996,6385026.171799999,3.751807473339702,44.56175524510515,44.56175524510515, 3.7518074733397024,,,,,,,
87761163,Tain-l'Hermitage-Tournon,,O,TAIN-L'HERMITAGE,DROME,6921,844779.9329999983,6443134.325599998,4.839863623624745,45.07228766988219,45.07228766988219, 4.839863623624745,,,,,,,
87645002,Aurillac,,O,AURILLAC,CANTAL,3004,655511.0326000005,6424835.006000001,2.436202111452767,44.92128287269628,44.92128287269628, 2.436202111452767,,,,,,,
87597740,Lavaufranche,,O,LAVAUFRANCHE,CREUSE,4889,643927.7282999977,6580618.890500002,2.271196018813131,46.323150373175736,46.323150373175736, 2.2711960188131313,,,,,,,
87574137,Meung-sur-Loire,,O,MEUNG-SUR-LOIRE,LOIRET,5491,602128.751000002,6748544.582800001,1.691830031501516,47.82999942870646,47.82999942870646, 1.691830031501516,,,,,,,
87755389,Pignans,,O,PIGNANS,VAR,6002,961767.4949000031,6249711.355900001,6.224888239870714,43.298453499674146,43.298453499674146, 6.2248882398707135,,,,,,,
87571828,Langeais,,O,LANGEAIS,INDRE-ET-LOIRE,4856,504461.63710000366,6694726.228599999,0.410677308449883,47.3240049022944,47.3240049022944, 0.41067730844988326,,,,,,,
87213108,Schweighouse-sur-Moder,,O,SCHWEIGHOUSE-SUR-MODER,BAS-RHIN,6797,1047960.1618999988,6869200.4738,7.742619127039892,48.82878820093896,48.82878820093896, 7.742619127039892,,,,,,,
87473512,Moustéru,,O,BOURBRIAC,COTES-D'ARMOR,5700,239358.01829999685,6841279.857700001,-3.242782593047977,48.50779865852206,48.50779865852206, -3.2427825930479774,,,,,,,
87194209,Montmédy,,O,MONTMEDY,MEUSE,5634,871768.0252000019,6938554.8737,5.371700640274836,49.523093923192405,49.523093923192405, 5.371700640274836,,,,,,,
87213744,Wingen-sur-Moder,,O,WINGEN-SUR-MODER,BAS-RHIN,7359,1020933.5389999971,6877806.1173,7.381540309334985,48.92008500247013,48.92008500247013, 7.3815403093349845,,,,,,,
87611194,Marignac-St-Béat,,O,MARIGNAC,HAUTE-GARONNE,5367,508118.15380000323,6204636.9256,0.651983192271137,42.91546574727395,42.91546574727395, 0.6519831922711365,,,,,,,
87286500,Phalempin,,O,PHALEMPIN,NORD,5989,701419.5709000006,7046375.780000001,3.019983615088751,50.51468233950347,50.51468233950347, 3.019983615088751,,,,,,,
87611087,Martres-Tolosane,,O,MARTRES-TOLOSANE,HAUTE-GARONNE,5406,538611.0226999968,6234995.9397,1.015612714830371,43.195931482311494,43.195931482311494, 1.0156127148303706,,,,,,,
87682278,Moret-Veneux-les-Sablons,,O,MORET-LOING-ET-ORVANNE,SEINE-ET-MARNE,5673,685037.8478000015,6808760.058800001,2.797934704242235,48.378969270107795,48.378969270107795, 2.7979347042422353,,,,,,,
87592378,La Souterraine,,O,LA SOUTERRAINE,CREUSE,4766,583710.3742000014,6572430.822799999,1.490691444529265,46.241740737278604,46.241740737278604, 1.490691444529265,,,,,,,
87746883,Le Buet,,O,VALLORCINE,HAUTE-SAVOIE,4913,1003192.4799999967,6554131.3792,6.920548372764412,46.01917242108535,46.01917242108535, 6.920548372764412,,,,,,,
87575399,Trogues,,N,TROGUES,INDRE-ET-LOIRE,9050,510033.51630000025,6670997.140799999,0.494377239830601,47.112108470617606,47.112108470617606, 0.4943772398306006,,,,,,,
87756858,Fontan-Saorge,,O,FONTAN,ALPES-MARITIMES,4190,1064879.2026000023,6332564.3605,7.551578000989646,43.99740866361559,43.99740866361559, 7.551578000989646,,,,,,,
87756874,La Brigue,,O,LA BRIGUE,ALPES-MARITIMES,4605,1068578.0540999994,6340026.160700001,7.603034286339613,44.06252385171183,44.06252385171183, 7.603034286339613,,,,,,,
87317172,Attin-Garage,,N,ATTIN,PAS-DE-CALAIS,8021,611494.5667999983,7043332.962000001,1.754868026531428,50.48110783335011,50.48110783335011, 1.7548680265314283,,,,,,,
87586412,Laroque,,O,LAROQUE-TIMBAUT,LOT-ET-GARONNE,4878,520449.8947999999,6356833.982500002,0.749741149561576,44.287500065429036,44.287500065429036, 0.7497411495615756,,,,,,,
87182733,Muhlbach-sur-Munster,,O,MUHLBACH-SUR-MUNSTER,HAUT-RHIN,5711,1004577.2787000015,6777230.0537,7.087636083352972,48.02448731356157,48.02448731356157, 7.087636083352972,,,,,,,
87276493,Montsoult-Maffliers,,O,MONTSOULT,VAL-D'OISE,5664,650488.8818999976,6885341.9628,2.322488540042579,49.06602499907762,49.06602499907762, 2.3224885400425794,,,,,,,
87741561,Brens-Virignin,,N,BRENS,AIN,3372,909578.1096000001,6518200.3332,5.695334386379873,45.731196348519326,45.731196348519326, 5.695334386379873,,,,,,,
87313841,Fouilloy,,O,FOUILLOY,OISE,4211,615280.8853999972,6960344.621300001,1.82549203212016,49.73641873820521,49.73641873820521, 1.82549203212016,,,,,,,
87192617,Batilly,,N,BATILLY,MEURTHE-ET-MOSELLE,3104,916707.8911999986,6900365.132199999,5.971846345350173,49.16633828912713,49.16633828912713, 5.971846345350173,,,,,,,
87415216,St-Pierre-le-Viger-Fontaine-le-Dun,,N,SAINT-PIERRE-LE-VIGER,SEINE-MARITIME,8730,544815.5865999982,6971576.549199998,0.844717727716975,49.82396371063189,49.82396371063189, 0.844717727716975,,,,,,,
87726828,Le Coteau,,O,LE COTEAU,LOIRE,4927,784034.7600999996,6547667.6195,4.08631855553161,46.023554212978496,46.023554212978496, 4.08631855553161,,,,,,,
87742361,St-Michel-Valloire,,O,SAINT-MICHEL-DE-MAURIENNE,SAVOIE,6603,972437.5221000016,6463494.949499998,6.471910120533972,45.21686650849768,45.21686650849768, 6.471910120533972,,,,,,,
87313759,Abancourt,,O,ABANCOURT,OISE,2787,611514.804899998,6954737.1503,1.774495414204267,49.68552581891906,49.68552581891906, 1.774495414204267,,,,,,,
87580340,Arenc-Euroméditerranée,,O,MARSEILLE,BOUCHES-DU-RHONE,136243,892173.8425000012,6248850.781800002,5.367806699275027,43.31288294485868,43.31288294485868, 5.367806699275027,,,,,,,
87141820,Pont-à-Mousson,,O,PONT-A-MOUSSON,MEURTHE-ET-MOSELLE,8495,923591.5756999999,6871008.903000001,6.050608194237219,48.90020719080954,48.90020719080954, 6.050608194237219,,,,,,,
87743120,Pont-d'Ain,,O,PONT-D'AIN,AIN,6059,880448.5530000031,6553121.999000002,5.334213116969928,46.05385683262983,46.05385683262983, 5.334213116969928,,,,,,,
87696682,Château-Chinon,,N,CHATEAU-CHINON (CAMPAGNE),NIEVRE,3638,770281.8052000031,6663923.953600001,3.926178092229213,47.07185440026569,47.07185440026569, 3.9261780922292133,,,,,,,
87182543,Luttenbach-près-Munster,,O,LUTTENBACH-PRES-MUNSTER,HAUT-RHIN,5280,1006837.8671000004,6778551.525600001,7.118844201837517,48.03530647173009,48.03530647173009, 7.118844201837517,,,,,,,
87753467,Fos-Graveleau,,N,FOS-SUR-MER,BOUCHES-DU-RHONE,81568,848811.3805999979,6258646.3103,4.836557413427735,43.411357759820376,43.411357759820376, 4.836557413427735,,,,,,,
87411454,Montérolier-Buchy,,O,BUCHY,SEINE-MARITIME,5605,579670.814199999,6946166.572299998,1.336076059966942,49.603288560518415,49.603288560518415, 1.3360760599669417,,,,,,,
87713859,Is-sur-Tille,,O,MARCILLY-SUR-TILLE,COTE-D'OR,4496,860256.2731999978,6715479.904199999,5.129777870847223,47.52023448752397,47.52023448752397, 5.129777870847223,,,,,,,
87773408,Lunel,,O,LUNEL,HERAULT,5272,791232.3476999998,6287381.226199999,4.13115223064578,43.67958578801083,43.67958578801083, 4.13115223064578,,,,,,,
87393058,Champ-de-Mars-Tour-Eiffel,,O,PARIS,PARIS,3600,647731.0199000016,6861767.610300001,2.287661980210214,48.85382608574039,48.85382608574039, 2.287661980210214,,,,,,,
87486571,St-Gilles-Croix-de-Vie,,O,SAINT-GILLES-CROIX-DE-VIE,VENDEE,3888,322641.2703000009,6633633.660599999,-1.941609608187195,46.696491785801165,46.696491785801165, -1.9416096081871947,,,,,,,
87116137,Longueville,,O,LONGUEVILLE,SEINE-ET-MARNE,5222,718490.3338000029,6823720.5233,3.250354020039758,48.513466492488654,48.513466492488654, 3.250354020039758,,,,,,,
87681361,Évry,,O,EVRY-COURCOURONNES,ESSONNE,4112,659630.9522999972,6837298.334600002,2.452145652339384,48.634608020746256,48.634608020746256, 2.4521456523393836,,,,,,,
87171322,Breuil-Romain,,O,BREUIL-SUR-VESLE,MARNE,3388,755779.8423999995,6912357.759199999,3.766878024994296,49.308381394703375,49.308381394703375, 3.766878024994296,,,,,,,
87751602,L'Estaque,,O,MARSEILLE,BOUCHES-DU-RHONE,4569,888240.380400002,6254395.918499999,5.321378031505878,43.363795125943106,43.363795125943106, 5.321378031505878,,,,,,,
87677120,St-Jean-de-Luz-Ciboure,,O,SAINT-JEAN-DE-LUZ,PYRENEES-ATLANTIQUES,6504,322338.27910000086,6265205.758200001,-1.661120875576861,43.385630538051984,43.385630538051984, -1.6611208755768612,,,,,,,
87328195,Thésée,,O,THESEE,LOIR-ET-CHER,6965,572517.1745999977,6692674.4070999995,1.312102893838652,47.3221316131585,47.3221316131585, 1.3121028938386519,,,,,,,
87574541,Pezou,,O,PEZOU,LOIR-ET-CHER,5988,561023.4117999971,6753521.040199999,1.141013622640016,47.86735974833991,47.86735974833991, 1.1410136226400156,,,,,,,
87345447,Aubigny-au-Bac,,O,AUBIGNY-AU-BAC,NORD,2974,711298.9795000032,7018961.626600001,3.158284448868986,50.268474966278646,50.268474966278646, 3.158284448868986,,,,,,,
87147322,Meuse-TGV,,O,LES TROIS-DOMAINES,MEUSE,92611,866417.5962999985,6877792.573399998,5.273714507612137,48.978506341284344,48.978506341284344, 5.273714507612137,,,,,,,
87581751,Pessac,,O,PESSAC,GIRONDE,5976,412903.7802999988,6418290.000100002,-0.631981201223286,44.80432882276649,44.80432882276649, -0.631981201223286,,,,,,,
87144642,Étival-Clairefontaine,,O,ETIVAL-CLAIREFONTAINE,VOSGES,4098,987024.4240000024,6814419.651700001,6.876938197790184,48.366653447336276,48.366653447336276, 6.876938197790184,,,,,,,
87381889,Herblay,,O,HERBLAY-SUR-SEINE,VAL-D'OISE,4438,638662.4560000002,6877035.9683,2.161872775865862,48.990322193724175,48.990322193724175, 2.1618727758658616,,,,,,,
87212027,Strasbourg-Ville,,O,STRASBOURG,BAS-RHIN,6900,1048789.6657999977,6841859.7652,7.731594953278417,48.58287025491014,48.58287025491014, 7.731594953278417,,,,,,,
